Some weights of AlbertForSequenceClassification were not initialized from the model checkpoint at /home/models/alberta-base-v2 and are newly initialized: ['classifier.weight', 'classifier.bias']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
[140514861705024] 2024-08-17 18:53:17,132 [INFO] root: clean train dataset: 4422, clean validation dataset: 339
0it [00:00, ?it/s][140514861705024] 2024-08-17 18:53:17,908 [INFO] root: Logits Loss: 8.09889030456543, Feature Loss: 0.8356603384017944
1it [00:00,  1.64it/s][140514861705024] 2024-08-17 18:53:18,341 [INFO] root: Logits Loss: 7.3604254722595215, Feature Loss: 0.566056489944458
2it [00:00,  2.52it/s][140514861705024] 2024-08-17 18:53:18,666 [INFO] root: Logits Loss: 7.1042327880859375, Feature Loss: 0.5891901254653931
3it [00:01,  2.74it/s][140514861705024] 2024-08-17 18:53:18,993 [INFO] root: Logits Loss: 6.381124496459961, Feature Loss: 0.498436838388443
4it [00:01,  2.86it/s][140514861705024] 2024-08-17 18:53:19,320 [INFO] root: Logits Loss: 5.859918117523193, Feature Loss: 0.5156183242797852
5it [00:01,  2.93it/s][140514861705024] 2024-08-17 18:53:19,647 [INFO] root: Logits Loss: 5.947200298309326, Feature Loss: 0.5157312750816345
6it [00:02,  2.96it/s][140514861705024] 2024-08-17 18:53:19,976 [INFO] root: Logits Loss: 7.164279937744141, Feature Loss: 0.9381423592567444
7it [00:02,  2.99it/s][140514861705024] 2024-08-17 18:53:20,304 [INFO] root: Logits Loss: 6.797365665435791, Feature Loss: 0.887467086315155
8it [00:02,  3.01it/s][140514861705024] 2024-08-17 18:53:20,633 [INFO] root: Logits Loss: 5.861813545227051, Feature Loss: 0.6656839847564697
9it [00:03,  3.02it/s][140514861705024] 2024-08-17 18:53:20,960 [INFO] root: Logits Loss: 5.262410640716553, Feature Loss: 0.5938212871551514
10it [00:03,  3.03it/s][140514861705024] 2024-08-17 18:53:21,289 [INFO] root: Logits Loss: 5.538210391998291, Feature Loss: 0.7308506965637207
11it [00:03,  3.03it/s][140514861705024] 2024-08-17 18:53:21,617 [INFO] root: Logits Loss: 7.617696285247803, Feature Loss: 1.378919005393982
12it [00:04,  3.03it/s][140514861705024] 2024-08-17 18:53:21,945 [INFO] root: Logits Loss: 7.408444404602051, Feature Loss: 1.3344980478286743
13it [00:04,  3.03it/s][140514861705024] 2024-08-17 18:53:22,275 [INFO] root: Logits Loss: 7.158798694610596, Feature Loss: 1.2694202661514282
14it [00:04,  3.04it/s][140514861705024] 2024-08-17 18:53:22,606 [INFO] root: Logits Loss: 6.5533833503723145, Feature Loss: 1.1093575954437256
15it [00:05,  3.06it/s][140514861705024] 2024-08-17 18:53:22,935 [INFO] root: Logits Loss: 6.723624229431152, Feature Loss: 1.1570701599121094
16it [00:05,  3.05it/s][140514861705024] 2024-08-17 18:53:23,263 [INFO] root: Logits Loss: 4.8513360023498535, Feature Loss: 0.5334759950637817
17it [00:05,  3.05it/s][140514861705024] 2024-08-17 18:53:23,593 [INFO] root: Logits Loss: 4.625471591949463, Feature Loss: 0.45621389150619507
18it [00:06,  3.04it/s][140514861705024] 2024-08-17 18:53:23,921 [INFO] root: Logits Loss: 5.786561012268066, Feature Loss: 0.7687591314315796
19it [00:06,  3.04it/s][140514861705024] 2024-08-17 18:53:24,251 [INFO] root: Logits Loss: 6.038146018981934, Feature Loss: 0.9666860699653625
20it [00:06,  3.04it/s][140514861705024] 2024-08-17 18:53:24,579 [INFO] root: Logits Loss: 5.787182807922363, Feature Loss: 0.8827997446060181
