Some weights of BertForSequenceClassification were not initialized from the model checkpoint at /home/models/bert-base-uncased and are newly initialized: ['classifier.bias', 'classifier.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
[140244675290944] 2024-08-17 18:17:33,382 [INFO] root: clean train dataset: 4422, clean validation dataset: 339
0it [00:00, ?it/s][140244675290944] 2024-08-17 18:17:34,312 [INFO] root: Logits Loss: 7.579323768615723, Feature Loss: 0.6378272175788879
1it [00:00,  1.74it/s][140244675290944] 2024-08-17 18:17:34,724 [INFO] root: Logits Loss: 6.948039531707764, Feature Loss: 0.6564169526100159
2it [00:00,  2.64it/s][140244675290944] 2024-08-17 18:17:35,035 [INFO] root: Logits Loss: 7.225045680999756, Feature Loss: 0.6252989172935486
3it [00:01,  2.88it/s][140244675290944] 2024-08-17 18:17:35,348 [INFO] root: Logits Loss: 7.099832534790039, Feature Loss: 0.5105933547019958
4it [00:01,  2.97it/s][140244675290944] 2024-08-17 18:17:35,660 [INFO] root: Logits Loss: 6.950818061828613, Feature Loss: 0.4881608188152313
5it [00:01,  3.06it/s][140244675290944] 2024-08-17 18:17:35,970 [INFO] root: Logits Loss: 6.675431251525879, Feature Loss: 0.62147057056427
6it [00:02,  3.12it/s][140244675290944] 2024-08-17 18:17:36,280 [INFO] root: Logits Loss: 6.59739875793457, Feature Loss: 0.5602229237556458
7it [00:02,  3.15it/s][140244675290944] 2024-08-17 18:17:36,589 [INFO] root: Logits Loss: 6.397348403930664, Feature Loss: 0.7558827996253967
8it [00:02,  3.16it/s][140244675290944] 2024-08-17 18:17:36,901 [INFO] root: Logits Loss: 6.412381172180176, Feature Loss: 0.6817456483840942
9it [00:02,  3.18it/s][140244675290944] 2024-08-17 18:17:37,212 [INFO] root: Logits Loss: 6.281333923339844, Feature Loss: 0.6973044276237488
10it [00:03,  3.20it/s][140244675290944] 2024-08-17 18:17:37,527 [INFO] root: Logits Loss: 6.081014156341553, Feature Loss: 0.5790677070617676
11it [00:03,  3.20it/s][140244675290944] 2024-08-17 18:17:37,837 [INFO] root: Logits Loss: 6.203934192657471, Feature Loss: 0.6336774230003357
12it [00:03,  3.21it/s][140244675290944] 2024-08-17 18:17:38,148 [INFO] root: Logits Loss: 5.844283103942871, Feature Loss: 0.5611618161201477
13it [00:04,  3.21it/s][140244675290944] 2024-08-17 18:17:38,457 [INFO] root: Logits Loss: 5.9168009757995605, Feature Loss: 0.5928476452827454
14it [00:04,  3.22it/s][140244675290944] 2024-08-17 18:17:38,767 [INFO] root: Logits Loss: 5.771154403686523, Feature Loss: 0.7483992576599121
15it [00:04,  3.22it/s][140244675290944] 2024-08-17 18:17:39,077 [INFO] root: Logits Loss: 6.570157527923584, Feature Loss: 1.0110279321670532
16it [00:05,  3.22it/s][140244675290944] 2024-08-17 18:17:39,393 [INFO] root: Logits Loss: 5.446256160736084, Feature Loss: 0.6454950571060181
17it [00:05,  3.20it/s][140244675290944] 2024-08-17 18:17:39,704 [INFO] root: Logits Loss: 5.272157669067383, Feature Loss: 0.47121384739875793
18it [00:05,  3.21it/s][140244675290944] 2024-08-17 18:17:40,014 [INFO] root: Logits Loss: 5.659446716308594, Feature Loss: 0.8166924715042114
19it [00:06,  3.21it/s][140244675290944] 2024-08-17 18:17:40,327 [INFO] root: Logits Loss: 5.719842910766602, Feature Loss: 0.9460597038269043
20it [00:06,  3.18it/s][140244675290944] 2024-08-17 18:17:40,658 [INFO] root: Logits Loss: 4.659043788909912, Feature Loss: 0.46839630603790283
21it [00:06,  3.16it/s][140244675290944] 2024-08-17 18:17:40,998 [INFO] root: Logits Loss: 5.274984836578369, Feature Loss: 0.7735165357589722
22it [00:07,  3.09it/s][140244675290944] 2024-08-17 18:17:41,341 [INFO] root: Logits Loss: 4.858504772186279, Feature Loss: 0.7190214395523071
23it [00:07,  3.03it/s][140244675290944] 2024-08-17 18:17:41,706 [INFO] root: Logits Loss: 6.212316513061523, Feature Loss: 1.3138954639434814
24it [00:07,  2.93it/s][140244675290944] 2024-08-17 18:17:42,177 [INFO] root: Logits Loss: 6.0410284996032715, Feature Loss: 1.1733977794647217
25it [00:08,  2.63it/s][140244675290944] 2024-08-17 18:17:42,489 [INFO] root: Logits Loss: 6.196208477020264, Feature Loss: 1.2557700872421265
26it [00:08,  2.78it/s][140244675290944] 2024-08-17 18:17:42,802 [INFO] root: Logits Loss: 5.394310474395752, Feature Loss: 0.9838355183601379
27it [00:08,  2.89it/s][140244675290944] 2024-08-17 18:17:43,115 [INFO] root: Logits Loss: 4.66570520401001, Feature Loss: 0.7021211385726929
28it [00:09,  2.98it/s][140244675290944] 2024-08-17 18:17:43,427 [INFO] root: Logits Loss: 4.136606693267822, Feature Loss: 0.4345547556877136
29it [00:09,  3.04it/s][140244675290944] 2024-08-17 18:17:43,740 [INFO] root: Logits Loss: 4.789037704467773, Feature Loss: 0.7931376695632935
30it [00:09,  3.09it/s][140244675290944] 2024-08-17 18:17:44,052 [INFO] root: Logits Loss: 4.496726989746094, Feature Loss: 0.733110249042511
31it [00:10,  3.12it/s][140244675290944] 2024-08-17 18:17:44,365 [INFO] root: Logits Loss: 4.930224418640137, Feature Loss: 0.9144095778465271
32it [00:10,  3.14it/s][140244675290944] 2024-08-17 18:17:44,678 [INFO] root: Logits Loss: 5.716549396514893, Feature Loss: 1.2171143293380737
33it [00:10,  3.16it/s][140244675290944] 2024-08-17 18:17:44,990 [INFO] root: Logits Loss: 4.6975860595703125, Feature Loss: 0.8074759244918823
34it [00:11,  3.17it/s][140244675290944] 2024-08-17 18:17:45,304 [INFO] root: Logits Loss: 4.382469177246094, Feature Loss: 0.643438994884491
35it [00:11,  3.17it/s][140244675290944] 2024-08-17 18:17:45,618 [INFO] root: Logits Loss: 4.294195652008057, Feature Loss: 0.7062520384788513
36it [00:11,  3.18it/s][140244675290944] 2024-08-17 18:17:45,931 [INFO] root: Logits Loss: 5.712746620178223, Feature Loss: 1.252084732055664
37it [00:12,  3.18it/s][140244675290944] 2024-08-17 18:17:46,246 [INFO] root: Logits Loss: 4.186917781829834, Feature Loss: 0.4219965934753418
38it [00:12,  3.18it/s][140244675290944] 2024-08-17 18:17:46,559 [INFO] root: Logits Loss: 4.189899444580078, Feature Loss: 0.4525406062602997
39it [00:12,  3.18it/s][140244675290944] 2024-08-17 18:17:46,871 [INFO] root: Logits Loss: 3.860689640045166, Feature Loss: 0.3100079298019409
40it [00:12,  3.19it/s][140244675290944] 2024-08-17 18:17:47,185 [INFO] root: Logits Loss: 3.79862117767334, Feature Loss: 0.36793285608291626
41it [00:13,  3.19it/s][140244675290944] 2024-08-17 18:17:47,499 [INFO] root: Logits Loss: 4.237861156463623, Feature Loss: 0.6832010746002197
42it [00:13,  3.19it/s][140244675290944] 2024-08-17 18:17:47,811 [INFO] root: Logits Loss: 4.36857271194458, Feature Loss: 0.7690480351448059
43it [00:13,  3.19it/s][140244675290944] 2024-08-17 18:17:48,126 [INFO] root: Logits Loss: 4.7776594161987305, Feature Loss: 0.9743492007255554
44it [00:14,  3.19it/s][140244675290944] 2024-08-17 18:17:48,438 [INFO] root: Logits Loss: 3.169981002807617, Feature Loss: 0.46616804599761963
45it [00:14,  3.19it/s][140244675290944] 2024-08-17 18:17:48,750 [INFO] root: Logits Loss: 4.424108028411865, Feature Loss: 1.00710928440094
46it [00:14,  3.20it/s][140244675290944] 2024-08-17 18:17:49,064 [INFO] root: Logits Loss: 3.897084951400757, Feature Loss: 0.71875
47it [00:15,  3.18it/s][140244675290944] 2024-08-17 18:17:49,377 [INFO] root: Logits Loss: 3.6682817935943604, Feature Loss: 0.5370980501174927
48it [00:15,  3.19it/s][140244675290944] 2024-08-17 18:17:49,690 [INFO] root: Logits Loss: 4.966969966888428, Feature Loss: 0.9587437510490417
49it [00:15,  3.18it/s][140244675290944] 2024-08-17 18:17:50,006 [INFO] root: Logits Loss: 4.405541896820068, Feature Loss: 0.8190528154373169
50it [00:16,  3.17it/s][140244675290944] 2024-08-17 18:17:50,320 [INFO] root: Logits Loss: 3.811797618865967, Feature Loss: 0.5164228677749634
51it [00:16,  3.18it/s][140244675290944] 2024-08-17 18:17:50,632 [INFO] root: Logits Loss: 3.985325574874878, Feature Loss: 0.5064795017242432
52it [00:16,  3.22it/s][140244675290944] 2024-08-17 18:17:50,945 [INFO] root: Logits Loss: 3.808253526687622, Feature Loss: 0.3085515797138214
53it [00:17,  3.21it/s][140244675290944] 2024-08-17 18:17:51,258 [INFO] root: Logits Loss: 3.1918632984161377, Feature Loss: 0.3152911961078644
54it [00:17,  3.22it/s][140244675290944] 2024-08-17 18:17:51,570 [INFO] root: Logits Loss: 3.288140058517456, Feature Loss: 0.4097154140472412
55it [00:17,  3.22it/s][140244675290944] 2024-08-17 18:17:51,884 [INFO] root: Logits Loss: 2.487941265106201, Feature Loss: 0.28916066884994507
56it [00:17,  3.21it/s][140244675290944] 2024-08-17 18:17:52,197 [INFO] root: Logits Loss: 2.5954787731170654, Feature Loss: 0.305679053068161
57it [00:18,  3.21it/s][140244675290944] 2024-08-17 18:17:52,509 [INFO] root: Logits Loss: 2.4156851768493652, Feature Loss: 0.3256227970123291
58it [00:18,  3.21it/s][140244675290944] 2024-08-17 18:17:52,822 [INFO] root: Logits Loss: 2.5036730766296387, Feature Loss: 0.3684835731983185
59it [00:18,  3.20it/s][140244675290944] 2024-08-17 18:17:53,135 [INFO] root: Logits Loss: 3.8965415954589844, Feature Loss: 0.9634855389595032
60it [00:19,  3.19it/s][140244675290944] 2024-08-17 18:17:53,448 [INFO] root: Logits Loss: 4.37917423248291, Feature Loss: 0.9893961548805237
61it [00:19,  3.20it/s][140244675290944] 2024-08-17 18:17:53,761 [INFO] root: Logits Loss: 3.6146645545959473, Feature Loss: 0.6967520713806152
62it [00:19,  3.20it/s][140244675290944] 2024-08-17 18:17:54,074 [INFO] root: Logits Loss: 2.5820412635803223, Feature Loss: 0.3102274537086487
63it [00:20,  3.20it/s][140244675290944] 2024-08-17 18:17:54,386 [INFO] root: Logits Loss: 2.8606903553009033, Feature Loss: 0.4487265348434448
64it [00:20,  3.20it/s][140244675290944] 2024-08-17 18:17:54,698 [INFO] root: Logits Loss: 2.0135769844055176, Feature Loss: 0.35095325112342834
65it [00:20,  3.20it/s][140244675290944] 2024-08-17 18:17:55,010 [INFO] root: Logits Loss: 2.505331039428711, Feature Loss: 0.4264497756958008
66it [00:21,  3.20it/s][140244675290944] 2024-08-17 18:17:55,323 [INFO] root: Logits Loss: 2.8821473121643066, Feature Loss: 0.28087493777275085
67it [00:21,  3.20it/s][140244675290944] 2024-08-17 18:17:55,635 [INFO] root: Logits Loss: 1.6668848991394043, Feature Loss: 0.13063569366931915
68it [00:21,  3.20it/s][140244675290944] 2024-08-17 18:17:55,950 [INFO] root: Logits Loss: 2.008068084716797, Feature Loss: 0.33287835121154785
69it [00:22,  3.18it/s][140244675290944] 2024-08-17 18:17:56,264 [INFO] root: Logits Loss: 2.295361042022705, Feature Loss: 0.3231922388076782
70it [00:22,  3.20it/s][140244675290944] 2024-08-17 18:17:56,577 [INFO] root: Logits Loss: 2.6737146377563477, Feature Loss: 0.2266688495874405
71it [00:22,  3.19it/s][140244675290944] 2024-08-17 18:17:56,892 [INFO] root: Logits Loss: 2.844945192337036, Feature Loss: 0.406816691160202
72it [00:22,  3.18it/s][140244675290944] 2024-08-17 18:17:57,206 [INFO] root: Logits Loss: 2.2129039764404297, Feature Loss: 0.3616813123226166
73it [00:23,  3.18it/s][140244675290944] 2024-08-17 18:17:57,522 [INFO] root: Logits Loss: 1.6139168739318848, Feature Loss: 0.2557339668273926
74it [00:23,  3.18it/s][140244675290944] 2024-08-17 18:17:57,836 [INFO] root: Logits Loss: 2.8962314128875732, Feature Loss: 0.692516565322876
75it [00:23,  3.18it/s][140244675290944] 2024-08-17 18:17:58,149 [INFO] root: Logits Loss: 1.6672905683517456, Feature Loss: 0.23899659514427185
76it [00:24,  3.19it/s][140244675290944] 2024-08-17 18:17:58,461 [INFO] root: Logits Loss: 2.0609538555145264, Feature Loss: 0.3586423993110657
77it [00:24,  3.19it/s][140244675290944] 2024-08-17 18:17:58,774 [INFO] root: Logits Loss: 1.2908648252487183, Feature Loss: 0.1538202166557312
78it [00:24,  3.19it/s][140244675290944] 2024-08-17 18:17:59,086 [INFO] root: Logits Loss: 2.520763397216797, Feature Loss: 0.46363160014152527
79it [00:25,  3.19it/s][140244675290944] 2024-08-17 18:17:59,400 [INFO] root: Logits Loss: 1.8208842277526855, Feature Loss: 0.14921259880065918
80it [00:25,  3.19it/s][140244675290944] 2024-08-17 18:17:59,713 [INFO] root: Logits Loss: 1.0941375494003296, Feature Loss: 0.09240717440843582
81it [00:25,  3.19it/s][140244675290944] 2024-08-17 18:18:00,026 [INFO] root: Logits Loss: 1.504157543182373, Feature Loss: 0.19182150065898895
82it [00:26,  3.19it/s][140244675290944] 2024-08-17 18:18:00,341 [INFO] root: Logits Loss: 2.2025208473205566, Feature Loss: 0.1959460973739624
83it [00:26,  3.18it/s][140244675290944] 2024-08-17 18:18:00,654 [INFO] root: Logits Loss: 1.804788589477539, Feature Loss: 0.1372898370027542
84it [00:26,  3.18it/s][140244675290944] 2024-08-17 18:18:00,966 [INFO] root: Logits Loss: 2.650308609008789, Feature Loss: 0.6492089629173279
85it [00:27,  3.19it/s][140244675290944] 2024-08-17 18:18:01,280 [INFO] root: Logits Loss: 1.0528596639633179, Feature Loss: 0.06890244036912918
86it [00:27,  3.18it/s][140244675290944] 2024-08-17 18:18:01,594 [INFO] root: Logits Loss: 1.9863409996032715, Feature Loss: 0.18697522580623627
87it [00:27,  3.19it/s][140244675290944] 2024-08-17 18:18:01,907 [INFO] root: Logits Loss: 2.0650784969329834, Feature Loss: 0.3382401168346405
88it [00:28,  3.19it/s][140244675290944] 2024-08-17 18:18:02,222 [INFO] root: Logits Loss: 2.425219774246216, Feature Loss: 0.6111102104187012
89it [00:28,  3.19it/s][140244675290944] 2024-08-17 18:18:02,536 [INFO] root: Logits Loss: 1.0555678606033325, Feature Loss: 0.16783420741558075
90it [00:28,  3.18it/s][140244675290944] 2024-08-17 18:18:02,849 [INFO] root: Logits Loss: 1.616474986076355, Feature Loss: 0.2658730745315552
91it [00:28,  3.17it/s][140244675290944] 2024-08-17 18:18:03,164 [INFO] root: Logits Loss: 1.3641210794448853, Feature Loss: 0.1757199764251709
92it [00:29,  3.18it/s][140244675290944] 2024-08-17 18:18:03,477 [INFO] root: Logits Loss: 1.8307163715362549, Feature Loss: 0.25418388843536377
93it [00:29,  3.19it/s][140244675290944] 2024-08-17 18:18:03,792 [INFO] root: Logits Loss: 2.1256144046783447, Feature Loss: 0.44599151611328125
94it [00:29,  3.19it/s][140244675290944] 2024-08-17 18:18:04,106 [INFO] root: Logits Loss: 2.520003080368042, Feature Loss: 0.45447108149528503
95it [00:30,  3.19it/s][140244675290944] 2024-08-17 18:18:04,421 [INFO] root: Logits Loss: 1.846629023551941, Feature Loss: 0.17511723935604095
96it [00:30,  3.20it/s][140244675290944] 2024-08-17 18:18:04,740 [INFO] root: Logits Loss: 1.5197809934616089, Feature Loss: 0.11250476539134979
97it [00:30,  3.18it/s][140244675290944] 2024-08-17 18:18:05,054 [INFO] root: Logits Loss: 1.784130573272705, Feature Loss: 0.11092662811279297
98it [00:31,  3.17it/s][140244675290944] 2024-08-17 18:18:05,370 [INFO] root: Logits Loss: 1.8030232191085815, Feature Loss: 0.20835386216640472
99it [00:31,  3.18it/s][140244675290944] 2024-08-17 18:18:05,685 [INFO] root: Logits Loss: 2.153297185897827, Feature Loss: 0.5010180473327637
100it [00:31,  3.17it/s][140244675290944] 2024-08-17 18:18:06,002 [INFO] root: Logits Loss: 1.7968714237213135, Feature Loss: 0.30942994356155396
101it [00:32,  3.16it/s][140244675290944] 2024-08-17 18:18:06,317 [INFO] root: Logits Loss: 2.741919755935669, Feature Loss: 0.6054745316505432
102it [00:32,  3.17it/s][140244675290944] 2024-08-17 18:18:06,633 [INFO] root: Logits Loss: 1.01114022731781, Feature Loss: 0.08880563825368881
103it [00:32,  3.18it/s][140244675290944] 2024-08-17 18:18:06,948 [INFO] root: Logits Loss: 1.1758822202682495, Feature Loss: 0.44397610425949097
104it [00:33,  3.18it/s][140244675290944] 2024-08-17 18:18:07,263 [INFO] root: Logits Loss: 2.356872797012329, Feature Loss: 0.37827885150909424
105it [00:33,  3.17it/s][140244675290944] 2024-08-17 18:18:07,579 [INFO] root: Logits Loss: 1.067472219467163, Feature Loss: 0.15979976952075958
106it [00:33,  3.16it/s][140244675290944] 2024-08-17 18:18:07,897 [INFO] root: Logits Loss: 1.5493088960647583, Feature Loss: 0.38970947265625
107it [00:33,  3.16it/s][140244675290944] 2024-08-17 18:18:08,213 [INFO] root: Logits Loss: 3.6490492820739746, Feature Loss: 0.8609411716461182
108it [00:34,  3.16it/s][140244675290944] 2024-08-17 18:18:08,528 [INFO] root: Logits Loss: 1.385682463645935, Feature Loss: 0.23249945044517517
109it [00:34,  3.16it/s][140244675290944] 2024-08-17 18:18:08,844 [INFO] root: Logits Loss: 1.5801849365234375, Feature Loss: 0.2575719654560089
110it [00:34,  3.16it/s][140244675290944] 2024-08-17 18:18:09,161 [INFO] root: Logits Loss: 0.887495756149292, Feature Loss: 0.08397986739873886
111it [00:35,  3.16it/s][140244675290944] 2024-08-17 18:18:09,480 [INFO] root: Logits Loss: 1.3401118516921997, Feature Loss: 0.07804702967405319
112it [00:35,  3.14it/s][140244675290944] 2024-08-17 18:18:09,797 [INFO] root: Logits Loss: 2.5532729625701904, Feature Loss: 0.30674272775650024
113it [00:35,  3.14it/s][140244675290944] 2024-08-17 18:18:10,113 [INFO] root: Logits Loss: 1.0004804134368896, Feature Loss: 0.12373384088277817
